CustNum,FirstName,LastName,City,State_Region,Country
CN018855,Lisanne,van der Meulen,Groningen,Groningen,Netherlands
CN018864,Billy-Joe,Lutz,San Diego,California,United States
CN018875,Lilly,Walker ,Philadelphia,Pennsylvania,United States
CN018892,Romey,Murphy,Calgary,Alberta,Canada
CN018911,Earnest,Hytes,Vancouver ,British Columbia,Canada
CN018930,Benedetta,Martino ,Tivoli,Lazio,Italy
CN018948,Casper,de Clercq ,Brussels,Brussels-Capital,Belgium
CN018957,Milan,Bertrand ,Antwerp,Antwerp,Belgium
CN018986,Telford,Williamson,San Jose,California,United States
CN019005,Mariano,Renzo,Florence,Toscana,Italy
CN019010,Bedelia,Berville,Paris,Île-de-France,France
CN019011,Ayers,Laabid,Paris,Île-de-France,France
CN019012,Philippa,King,Miami,Florida,United States
CN019030,Jannik,Simon ,Eeklo,East Flanders,Belgium
CN019043,Tabitha,Russell,Huntington,New York,United States
CN019053,Kevin,De,Roma,Lazio,Italy
CN019074,Maximilian,Cohen,Phoenix,Arizona,United States
CN019088,Nolan,Bertrand ,Brussels,Brussels-Capital,Belgium
CN019102,Cleomenes,Jordan,Toronto,Ontario,Canada
CN019115,Kara,Garcia,Columbus,Ohio,United States
CN019120,Evy,van den Bosch,Delft,Zuid-Holland,Netherlands
CN019121,Daniele,Vallaud,Paris,Île-de-France,France
CN019131,Lindon,Baldwin,Boston,Massachusetts,United States
CN019190,Wesley,Watson,Omaha,Nebraska,United States
CN019200,Anika,Fuller,Gols,Burgenland,Austria
CN019216,Tehya,Stacey,Fort Worth,Texas,United States
CN019263,Kennedy,Miller,Cleveland,Ohio,United States
CN019267,Franziska,Reinalter,Munich,Bayern,Germany
CN019335,Wesley,Sullivan,Boise,Idaho,United States
CN019352,Raffaella,Eugenio,Ferrara,Emilia-Romagna,Italy
CN019362,Adolf,Schuster ,Nuremberg,Bayern,Germany
CN019379,Donna-Marie,Conti,Ferrara,Emilia-Romagna,Italy
CN019381,Michel,Hammerer,Paris,Île-de-France,France
CN019385,Ninon,de Courson,Paris,Île-de-France,France
CN019393,Roux,Sommer,Paris,Île-de-France,France
CN019435,Falko,Lips,Berlin,Berlin,Germany
CN019472,Kylian,Devos ,Antwerp,Antwerp,Belgium
CN019475,Kitty,Williams,Miami,Florida,United States
CN019489,Jessie,Marc,Calgary,Alberta,Canada
CN019521,Mireille,Dubost,Paris,Île-de-France,France
CN019525,Ava,Martinez,Hialeah,Florida,United States
CN019535,Sandrine,Brenier,Paris,Île-de-France,France
CN019565,Julie,Ball,Edmonton,Alberta,Canada
CN019580,Susanne,Weber,Munich,Bayern,Germany
CN019585,Mathies,Denis ,Brussels,Brussels-Capital,Belgium
CN019611,Dagmar,Koch ,Berlin,Berlin,Germany
CN019621,Guy,Collins,Arlington,Virginia,United States
CN019642,Noah,Wright ,San Jose,California,United States
CN019693,Liz,Dumont ,Antwerp,Antwerp,Belgium
CN019739,Grace,Johnson ,Tucson,Arizona,United States
CN019778,Anouk,Vos ,Amsterdam,Noord-Holland,Netherlands
CN019784,Donnell,Feeney,Virginia Beach,Virginia,United States
CN019794,Guillaume,Allard,Paris,Île-de-France,France
CN019804,Kamil,Mazur ,Szczecin,Zachodniopomorskie,Poland
CN019811,Katherine,Rowland,Vancouver ,British Columbia,Canada
CN019849,Elías,Smet ,Antwerp,Antwerp,Belgium
CN019890,Aaron,Leclercq ,Liège,Liège,Belgium
CN019896,Renzo,Pignatone,Roma,Lazio,Italy
CN019926,Esmee,Leroy ,Charleroi,Hainaut,Belgium
CN019996,Maxwell,Williams,Chesapeake,Virginia,United States
CN020031,Laurence,White,Corpus Christi,Texas,United States
CN020057,Aidan,Torres,Chula Vista,California,United States
CN020061,Antoine,Moulin,Paris,Île-de-France,France
CN020067,Duuk,Mol ,Maastricht,Limburg,Netherlands
CN020069,Mael,Denis ,Antwerp,Antwerp,Belgium
CN020086,Cyril,Janssens ,Antwerp,Antwerp,Belgium
CN020127,Diane,Ferrine,Paris,Île-de-France,France
CN020131,Jules,van de Velde,Antwerp,Antwerp,Belgium
CN020168,Nikole,Manson,Edmonton,Alberta,Canada
CN020230,Elias,Kisling,Berlin,Berlin,Germany
CN020264,Sophia,Declercq ,Antwerp,Antwerp,Belgium
CN020297,Elsa,Cavaliere,Ragusa,Sicily,Italy
CN020311,Theia,Wolfe,Wichita,Kansas,United States
CN020329,Deylin,Hall,Vancouver ,British Columbia,Canada
CN020352,Lars,Schäfer,Wien,Wien,Austria
CN020360,Zola,Tucci,Milan,Lombardia,Italy
CN020361,Heidi,Mayer,Munich,Bayern,Germany
CN020367,Matthias,Kraemer,Munich,Bayern,Germany
CN020401,Jean-Bruno,Plait,Paris,Île-de-France,France
CN020411,Alicia,Milani ,Milan,Lombardia,Italy
CN020412,Nico,Cantone,Rimini,Emilia-Romagna,Italy
CN020420,Rasha,Khan,Munich,Bayern,Germany
CN020427,Kaiden,Diaz ,Santa Ana,California,United States
CN020445,Julia,Devos ,Antwerp,Antwerp,Belgium
CN020467,Esmée,Jansen ,Amsterdam,Noord-Holland,Netherlands
CN020484,Claudia,Santoro,Florence,Toscana,Italy
CN020499,Christopher,Carinelli,Terni,Umbria,Italy
CN020503,Federica,Palmisano,Milan,Lombardia,Italy
CN020507,Otto,Rohr,Berlin,Berlin,Germany
CN020527,Evie,Perez,Scottsdale,Arizona,United States
CN020552,Matteo,Costa,Salerno,Campania,Italy
CN020599,Martin,Lieb,Munich,Bayern,Germany
CN020611,Feliciano,Tofalo,Catania,Sicily,Italy
CN020624,Creighton,Zola,London,Ontario,Canada
CN020652,Melvin,Sanchez,Laredo,Texas,United States
CN020655,Dylano,de Jonge,Maastricht,Limburg,Netherlands
CN020658,Jan,Seidler,Munich,Bayern,Germany
CN020663,Spencer,Allen,Corpus Christi,Texas,United States
CN020669,Casey,Lopez,New York,New York,United States
CN020706,Ria,Foster,Sacramento,California,United States
CN020714,Dominik,Kuttner,Berlin,Berlin,Germany
CN020736,Trish,Hall,Henderson,Nevada,United States
CN020738,Alexander,Pfeiffer ,Berlin,Berlin,Germany
CN020768,Amelie,Krause ,Berlin,Berlin,Germany
CN020820,Kristine,Haas,Klagenfurt,Kärnten,Austria
CN020837,Jannik,Hermans ,Antwerp,Antwerp,Belgium
CN020859,Mareesa,Kaye,Toronto,Ontario,Canada
CN020870,Cece,Reed,Vancouver ,British Columbia,Canada
CN020888,Mona,Koehler,Berlin,Berlin,Germany
CN020915,Van,Morris,Calgary,Alberta,Canada
CN020919,Olivia,Moser,Linz,Oberösterreich,Austria
CN020922,Elléa,Bertrand ,Brussels,Brussels-Capital,Belgium
CN020969,Lorenzo,Ciprini,Parma,Emilia-Romagna,Italy
CN020981,Ulysse,Clavel ,Paris,Île-de-France,France
CN020997,Agnes,Lucas,North Hempstead,New York,United States
CN021002,Phillip,Clark,Houston,Texas,United States
CN021010,Natalie ,Thompson,New York,New York,United States
CN021035,Amalia,Silva,Forlì,Emilia-Romagna,Italy
CN021043,Aaron,Phillips ,Arlington,Texas,United States
CN021054,Floriana,Braulio,Carrara,Toscana,Italy
CN021077,Anne,Schattner,Munich,Bayern,Germany
CN021137,Elisabeth,Brunner,Salzburg,Salzburg,Austria
CN021157,Maria,Mariani,Catania,Sicily,Italy
CN021159,Isabel,Chassaing,Paris,Île-de-France,France
CN021180,Gabriel,Leclercq ,Antwerp,Antwerp,Belgium
CN021201,Minna,Givernet,Versailles,Île-de-France,France
CN021209,Justina,Colombo,Benevento,Campania,Italy
CN021229,Kennedy,Gilbert ,Memphis,Tennessee,United States
CN021230,George,Mckinney ,Portland,Oregon,United States
CN021233,Jorge,Cruz ,Milwaukee,Wisconsin,United States
CN021251,Cora,Kelley,Akron,Ohio,United States
CN021257,Abby,Foster,Baton Rouge,Louisiana,United States
CN021266,Priscilla,De Luca,Venice,Veneto,Italy
CN021284,Amada,Carpenter,Aurora,Colorado,United States
CN021306,Everlee,James ,Madison,Wisconsin,United States
CN021319,Ernesto,Giordano,Ferrara,Emilia-Romagna,Italy
CN021344,Carolynn,Stewart,Corpus Christi,Texas,United States
CN021373,Daria,Rizzo,Siena,Toscana,Italy
CN021383,Johannes,Schulz,Munich,Bayern,Germany
CN021396,Ilyana,Thomas ,Mons,Hainaut,Belgium
CN021430,Norina,Busalacchi,Pisa,Toscana,Italy
CN021433,Lexy,Bolton,Vancouver ,British Columbia,Canada
CN021459,Paul,Hanselmann,Berlin,Berlin,Germany
CN021462,Stella,van Dongen,Maastricht,Limburg,Netherlands
CN021470,Elmo,Leonard,Feldbach,Steiermark,Austria
CN021477,Lee,Thomson,San Francisco,California,United States
CN021482,Jenny,Baker,Portland,Oregon,United States
CN021496,Ilyana,Leroy ,Antwerp,Antwerp,Belgium
CN021498,Henrietta,Mette,Paris,Île-de-France,France
CN021500,Ezra,Campbell ,Baton Rouge,Louisiana,United States
CN021518,Liz,Smits ,Groningen,Groningen,Netherlands
CN021528,Darnetta ,Williams,San Antonio,Texas,United States
CN021529,Maria,Caruso,Bari,Apulia,Italy
CN021531,Nathaniel,Dawson,Miami,Florida,United States
CN021533,Koen,Robert,Weiz,Steiermark,Austria
CN021534,Charlotte,Pauwels ,Ghent,East Flanders,Belgium
CN021537,Naël,Wauters ,Brussels,Brussels-Capital,Belgium
CN021549,Glanville,Hughes,San Jose,California,United States
CN021555,Hanna,Albrecht ,Ingolstadt,Bayern,Germany
CN021558,Lilo,Dallas,Kansas City,Missouri,United States
CN021566,Adelbert,Schmitt ,Nuremberg,Bayern,Germany
CN021584,Cooper,Gibson ,Indianapolis,Indiana,United States
CN021593,Amelia,Maciejewska ,Katowice,Slaskie,Poland
CN021611,Arsenio,Frusone,Terni,Umbria,Italy
CN021613,Jae,Lambert,Paris,Île-de-France,France
CN021626,Tim,Lenk,Munich,Bayern,Germany
CN021652,Malcolm,Cox,Baton Rouge,Louisiana,United States
CN021658,Gabrielle,Moore ,Fresno,California,United States
CN021672,Taylor,White,North Hempstead,New York,United States
CN021678,Coby,Caso,Venice,Veneto,Italy
CN021686,Edgar,Klein,Munich,Bayern,Germany
CN021689,Barbara,Schneider,Munich,Bayern,Germany
CN021711,Gervase,Vala,Toledo,Ohio,United States
CN021718,Texas,Field,Raleigh,North Carolina,United States
CN021723,Melville,Crouzet,Rouen,Normandy,France
CN021736,Roxy,Kelly,El Paso,Texas,United States
CN021756,Bernadette,Day,Modesto,California,United States
CN021760,Jacques,Lambert,Paris,Île-de-France,France
CN021772,Marisa,Romano,Palermo,Sicily,Italy
CN021797,Lovel,Perez,Columbus,Ohio,United States
CN021808,Lucile,Joncour,Paris,Île-de-France,France
CN021814,Natalie,Rogers,New York,New York,United States
CN021828,Sophie,Dupont ,Antwerp,Antwerp,Belgium
CN021842,Florian,Oppelt,Munich,Bayern,Germany
CN021843,Lynelle,Peterson,Toledo,Ohio,United States
CN021859,Agata,Giordano,Trieste,Friuli-Venezia Giulia,Italy
CN021886,Chester,Cunningham,Colorado Springs,Colorado,United States
CN021927,Kenny,Cox,Jersey City,New Jersey,United States
CN021928,Lloyd,Murphy,Fort Wayne,Indiana,United States
CN021934,Hamzah,Brooks,Omaha,Nebraska,United States
CN021945,Anastasia,Nelson,San Diego,California,United States
CN021980,Howard,Allen,Toledo,Ohio,United States
CN022003,Kenzie,Brice,Vancouver ,British Columbia,Canada
CN022022,Cornelia,Eder,Maria Enzersdorf,Niederösterreich,Austria
CN022048,Abraham,Grant,Tulsa,Oklahoma,United States
CN022078,Josh,Thomas ,Regensburg,Bayern,Germany
CN022091,Daphné,Baron ,Paris,Île-de-France,France
CN022098,Lawrence,Prince,Charlotte,North Carolina,United States
CN022112,Elléa,Dumont ,Ghent,East Flanders,Belgium
CN022118,Claire,Lucas ,Paris,Île-de-France,France
CN022132,Liv,Charlier ,Brussels,Brussels-Capital,Belgium
CN022138,Gretchen,Garcia,Long Beach,California,United States
CN022139,Annika,Cohen,Enns,Oberösterreich,Austria
CN022153,Meredith,Perkins,Toronto,Ontario,Canada
CN022159,Lennie,Gardner,Vancouver ,British Columbia,Canada
CN022185,Sofia,Grassi ,Roma,Lazio,Italy
CN022187,Paulina,Dudek ,Poznań,Wielkopolskie,Poland
CN022195,Acario,Lombardi,Parma,Emilia-Romagna,Italy
CN022200,Liam,Lenaerts ,Antwerp,Antwerp,Belgium
CN022269,Blaine,Torres,St. Petersburg,Florida,United States
CN022281,Fabiana,Lombardi,Barletta,Apulia,Italy
CN022284,Arlana,Burke,Vancouver ,British Columbia,Canada
CN022332,Riccardo,Marini ,Roma,Lazio,Italy
CN022333,Myles,Martinez,Tucson,Arizona,United States
CN022351,Lilo,Pichler,Moedling,Niederösterreich,Austria
CN022360,Francisco,Conner,Bakersfield,California,United States
CN022367,Romilde,Park,Salzburg,Salzburg,Austria
CN022412,Lara,Schmitz ,Ingolstadt,Bayern,Germany
CN022426,Lennard,Parker,Glendale,Arizona,United States
CN022437,Dale,Smith,Kansas City,Missouri,United States
CN022442,Susie,Bailey,Atlanta,Georgia,United States
CN022452,Enrique,Whelan,Virginia Beach,Virginia,United States
CN022475,Terrie,Montgomery,Ottawa,Ontario,Canada
CN022479,Ciro,Vignaroli,Reggio Calabria,Calabria,Italy
CN022518,Cameo,Abbott,Ottawa,Ontario,Canada
CN022533,Konrad,Hebrang,Berlin,Berlin,Germany
CN022602,Raffaele,Invidia,Parma,Emilia-Romagna,Italy
CN022612,Christine,Huber ,Berlin,Berlin,Germany
CN022617,Delano,Anderson,Milwaukee,Wisconsin,United States
CN022638,Lexie,Vermeulen ,Brussels,Brussels-Capital,Belgium
CN022658,Elliott,Baker,Laredo,Texas,United States
CN022661,Rodolfo,Giuliano,Foggia,Apulia,Italy
CN022672,Devon,Caruso,Padua,Veneto,Italy
CN022728,Olivia,Claeys ,Charleroi,Hainaut,Belgium
CN022746,Sebastian,Oppelt,Wien,Wien,Austria
CN022801,Felix,Lang ,Regensburg,Bayern,Germany
CN022811,Ffion,Walker,Huntington,New York,United States
CN022813,Carla,Goodwin,Sacramento,California,United States
CN022830,Calum,Glover,Durham,North Carolina,United States
CN022850,Loreen,Atherton,Ottawa,Ontario,Canada
CN022857,Franklin,Hardy,Kansas City,Missouri,United States
CN022869,Marelda,Peters,Tulln,Niederösterreich,Austria
CN022875,Gabriella,Foster ,Norfolk,Virginia,United States
CN022879,Kalona,Steiner,Oberndorf,Salzburg,Austria
CN022971,Jonathon,Bishop,Tucson,Arizona,United States
CN022980,Emmie,Cox,Fort Wayne,Indiana,United States
CN022985,Kick,Molenaar ,Delft,Zuid-Holland,Netherlands
CN023012,Massimo,Barone ,Roma,Lazio,Italy
CN023014,Patricia,Perez,Colorado Springs,Colorado,United States
CN023033,Martina,Mariani ,Roma,Lazio,Italy
CN023060,Simone,Lorefice,Rimini,Emilia-Romagna,Italy
CN023065,Aubrey,Armstrong,Rochester,New York,United States
CN023087,Julia,Jacobs ,Antwerp,Antwerp,Belgium
CN023137,Sara,Reed,Baltimore,Maryland,United States
CN023146,Coburn,Reynolds,Calgary,Alberta,Canada
CN023161,Isabel,Winkler,Moedling,Niederösterreich,Austria
CN023165,Luke,Lindsey ,Glendale,Arizona,United States
CN023187,Eloisa,Conti,Forlì,Emilia-Romagna,Italy
CN023220,Gabriel,Devos ,Ghent,East Flanders,Belgium
CN023234,Chanel,Cubertafon,Paris,Île-de-France,France
CN023240,Federica,D'Arrando,Vicenza,Veneto,Italy
CN023252,Warren,Wollmann,Wien,Wien,Austria
CN023256,Ulrika,Brescia,Lucca,Toscana,Italy
CN023257,Daria,Sanchez,Cleveland,Ohio,United States
CN023274,Liza,Otto ,Regensburg,Bayern,Germany
CN023347,Texas,Morgan,Baton Rouge,Louisiana,United States
CN023351,Ava,Rinaldi,Pistoia,Toscana,Italy
CN023373,Eleanor,Diaz,Chandler,Arizona,United States
CN023375,Roan,Rich,Calgary,Alberta,Canada
CN023378,Serena,Reed,Denver,Colorado,United States
CN023449,Patrick,Oehl,Wien,Wien,Austria
CN023455,Gesine,Koch ,Regensburg,Bayern,Germany
CN023470,Mae,Joyce,Vancouver ,British Columbia,Canada
CN023483,Ricardo,Rist,Paris,Île-de-France,France
CN023493,Tasha,Cummings,Corpus Christi,Texas,United States
CN023498,Josefa,Mayer ,Berlin,Berlin,Germany
CN023505,Felix,Howard,Scottsdale,Arizona,United States
CN023528,Emil,Verhoeven ,Brussels,Brussels-Capital,Belgium
CN023557,Shontae,Cooper,Mesa,Arizona,United States
CN023600,Reeve,Carter,Durham,North Carolina,United States
CN023628,Davinia,Elliot,Vancouver ,British Columbia,Canada
CN023646,Leon,Hubbard,Tucson,Arizona,United States
CN023693,Léonie,Michiels ,Liège,Liège,Belgium
CN023728,Micheal,Hanson,Denver,Colorado,United States
CN023746,Turiau,Merritt,Birmingham,Alabama,United States
CN023753,Sarah,Lambrecq ,Le Havre,Normandy,France
CN023773,Mariano,Cataldi,Foggia,Apulia,Italy
CN023789,Thibault,Clement ,Saint-Denis,Île-de-France,France
CN023795,Ella,Edwards,Arlington,Virginia,United States
CN023810,Lucie,Marie ,Caen,Normandy,France
CN023835,Miriam,Rees,Sankt Andra,Kärnten,Austria
CN023848,Samuele,Ferraro ,Aprilia,Lazio,Italy
CN023859,Hortense,Ressiguier,Paris,Île-de-France,France
CN023865,Vincenzo,Basso ,Aprilia,Lazio,Italy
CN023870,Dona,Colombo,Matera,Basilicata,Italy
CN023876,Héloïse,Lucas ,Caen,Normandy,France
CN023878,Claudia,Rudolph,Munich,Bayern,Germany
CN023884,Fabiola,Mullins,Calgary,Alberta,Canada
CN023914,Charlotte,van Damme,Antwerp,Antwerp,Belgium
CN023935,Albany,Burgess,Dallas,Texas,United States
CN023965,Ariella,Patel ,Corpus Christi,Texas,United States
CN023987,Matthew,Mccormick,Buffalo,New York,United States
CN023993,Joséphine,Leroy ,Antwerp,Antwerp,Belgium
CN024022,Cristina,Baldino,Benevento,Campania,Italy
CN024068,Ansovino,Davi,Livorno,Toscana,Italy
CN024090,Emilia,Devos ,Bruges,West Flanders,Belgium
CN024109,Darrell,Mann,Corpus Christi,Texas,United States
CN024120,César,Declercq ,Brussels,Brussels-Capital,Belgium
CN024122,Féline,Goossens ,Antwerp,Antwerp,Belgium
CN024132,Ernestine,Friedrich ,Berlin,Berlin,Germany
CN024140,Marquis,Lagleize,Paris,Île-de-France,France
CN024143,Valentine,Leclerc,Paris,Île-de-France,France
CN024175,Leola,Hines,Ottawa,Ontario,Canada
CN024184,April,Sanders,Charlotte,North Carolina,United States
CN024185,Cristal,Hope,Omaha,Nebraska,United States
CN024209,Kristian,Klose,Munich,Bayern,Germany
CN024220,Rémi,Claes ,Ghent,East Flanders,Belgium
CN024224,Lilian,Romaine,Paris,Île-de-France,France
CN024250,Éloïse,Michel ,Antwerp,Antwerp,Belgium
CN024260,Jaye,Fischer,Maria Enzersdorf,Niederösterreich,Austria
CN024280,Jason,Sanders ,Tampa,Florida,United States
CN024320,Max,Steinmueller,Munich,Bayern,Germany
CN024323,Lexie,Timmermans ,Eeklo,East Flanders,Belgium
CN024329,Natalie,Mueller,Munich,Bayern,Germany
CN024360,Emerson,Stöcker,Wien,Wien,Austria
CN024380,Eileen,Theismann,Berlin,Berlin,Germany
CN024395,Christin,Sylvester,Wolfsberg,Kärnten,Austria
CN024396,Romane,Saligny ,Paris,Île-de-France,France
CN024397,Antony,Cook,Santa Ana,California,United States
CN024438,Chanelle,Andrew,Tucson,Arizona,United States
CN024478,Stefania,Fiore ,Tivoli,Lazio,Italy
CN024521,Melissa,Willems ,Amsterdam,Noord-Holland,Netherlands
CN024540,Paisley,Tiernay,London,Ontario,Canada
CN024623,Hope,Austin,Long Beach,California,United States
CN024628,Thomas,Meyer,Munich,Bayern,Germany
CN024633,Nora,Weber,Eisenstadt,Burgenland,Austria
CN024640,Mariella,Manuel,Pescara,Abruzzo,Italy
CN024644,Noemie,Essayan,Paris,Île-de-France,France
CN024675,Thorsten,Schwarz ,Nuremberg,Bayern,Germany
CN024681,Marcus,Hope,Hialeah,Florida,United States
CN024685,Olivia,de Meyer,Antwerp,Antwerp,Belgium
CN024693,Nora,Dubois ,Liège,Liège,Belgium
CN024717,Dartmouth,Demonte,Reno,Nevada,United States
CN024769,Baptiste,Aubert,Fontainebleau,Île-de-France,France
CN024782,Nate,Benson,Sacramento,California,United States
CN024799,Anouk,Saulignac,Paris,Île-de-France,France
CN024816,Della,Peters,Vancouver ,British Columbia,Canada
CN024820,Rilla,Lambert,Tamsweg,Salzburg,Austria
CN024821,Esmeralda,Ali,London,Ontario,Canada
CN024829,Scout,Stewart,Denver,Colorado,United States
CN024845,Uchtred,Dudley,Lubbock,Texas,United States
CN024879,Tina,Bruno,Messina,Sicily,Italy
CN024884,Celina,Lerner,Berlin,Berlin,Germany
CN024909,Alexander,van den Broeck,Liège,Liège,Belgium
CN024910,Camryn,Lewis,Buffalo,New York,United States
CN024913,Lucrece,Duke,Toronto,Ontario,Canada
CN024917,Friederike,Arnold ,Regensburg,Bayern,Germany
